kepid,koi_disposition,ra,dec,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2
10471204,FALSE POSITIVE,292.20523,47.6483,0,0,1,1,0.93371631,1.656e-05,-1.656e-05,131.5435,0.0149,-0.0149,0.401,0.089,-0.401,4.344,0.421,-0.421,61.3,7.5,-7.5,0.7,0.19,-0.06,1743,NA,NA,2180.39,1781.13,-573.21,5734,156,-173,4.538,0.034,-0.184,0.883,0.245,-0.077
6119605,FALSE POSITIVE,290.51993,41.46513,1,0,0,0,260.02265,0.004021,-0.004021,329.8262,0.0111,-0.0111,0.842,0.078,-0.575,12.009,0.436,-0.436,2060.7,90.5,-90.5,3.13,0.29,-0.16,217,NA,NA,0.53,0.18,-0.11,5250,157,-141,4.684,0.032,-0.056,0.608,0.057,-0.031
6230649,FALSE POSITIVE,298.46213,41.5256,1,0,1,0,443.66,0.1137,-0.1137,523.348,0.337,-0.337,1.194,6.731,-0.166,7.99,3.4,-3.4,360.7,89.3,-89.3,33.2,6.72,-7.39,331,NA,NA,2.85,1.73,-1.35,6743,183,-224,4.144,0.198,-0.132,1.433,0.29,-0.319
6286633,FALSE POSITIVE,292.32611,41.671761,1,0,0,0,366.28999,0.0111,-0.0111,460.2423,0.0131,-0.0131,0.654,0.282,-0.445,10.869,0.603,-0.603,2568,246,-246,68.39,2.74,-26.06,666,NA,NA,46.47,5.81,-30.42,5083,50,-130,2.708,0.033,-0.027,12.868,0.516,-4.903
6451125,FALSE POSITIVE,294.42145,41.8969,0,0,1,0,72.6549842,0.000512,-0.000512,170.59195,0.00581,-0.00581,1.141,7.133,-0.12,5.503,0.274,-0.274,389.3,20.3,-20.3,34.52,6.43,-11.03,699,NA,NA,56.33,31.17,-33.23,6793,170,-204,3.926,0.292,-0.097,1.96,0.365,-0.626
6507334,CANDIDATE,286.47037,41.994789,0,0,0,0,54.753883835,NA,NA,156.2192927,NA,NA,0.009,NA,NA,2.0865,NA,NA,442.3,NA,NA,2.21,0.76,-0.26,521,NA,NA,17.47,17.66,-5.49,6242,168,-205,4.442,0.058,-0.232,1.047,0.361,-0.12
6516529,FALSE POSITIVE,289.98419,41.918591,1,0,0,0,379.42818,0.04297,-0.04297,358.9906,0.0345,-0.0345,0.006,0.424,-0.006,11.24,1.3,-1.3,403.9,43.8,-43.8,1.89,0.59,-0.19,252,NA,NA,0.95,0.86,-0.27,5947,160,-178,4.487,0.054,-0.216,0.945,0.294,-0.098
11501492,FALSE POSITIVE,288.72406,49.466091,1,0,0,0,371.90464,0.02426,-0.02426,308.9957,0.0387,-0.0387,0.922,0.007,-0.646,25.36,1.3,-1.3,519.1,40.7,-40.7,2.88,0.94,-0.31,271,NA,NA,1.28,1.27,-0.41,6164,193,-236,4.446,0.056,-0.21,1.045,0.341,-0.114
11558217,FALSE POSITIVE,291.34402,49.577091,1,0,0,0,362.85801,0.03497,-0.03497,152.6104,0.0928,-0.0928,0.626,0.344,-0.409,17.03,2.8,-2.8,151.6,19.4,-19.4,1.9,0.55,-0.45,353,NA,NA,3.66,3.03,-1.82,6740,163,-245,4.165,0.204,-0.167,1.471,0.425,-0.348
11649292,FALSE POSITIVE,284.10953,49.733379,1,0,0,0,384.558321,0.005443,-0.005443,160.73276,0.00912,-0.00912,0.947,0.012,-0.662,4.76,0.337,-0.337,1330,150,-150,14.33,6.46,-5.28,382,NA,NA,5.03,6.7,-3.2,5078,132,-112,3.479,0.352,-0.288,3,1.352,-1.106
11760931,FALSE POSITIVE,290.60349,49.99242,1,0,0,0,397.72733,0.02776,-0.02776,264.7499,0.0573,-0.0573,0.013,0.438,-0.013,11.683,0.955,-0.955,232.8,30.3,-30.3,1.48,0.46,-0.15,253,NA,NA,0.97,0.89,-0.29,6032,180,-198,4.485,0.05,-0.213,0.973,0.3,-0.1
11854061,FALSE POSITIVE,285.73474,50.124962,1,0,0,0,504.88419,0.02102,-0.02102,357.6471,0.0258,-0.0258,1.26,6.912,-0.128,20.18,1.7,-1.7,5058,396,-396,25.19,2,-2.23,157,NA,NA,0.14,0.05,-0.03,4559,143,-143,4.612,0.056,-0.024,0.655,0.052,-0.058
6131659,FALSE POSITIVE,294.27908,41.436901,0,1,0,0,17.527826808,1.1e-06,-1.1e-06,144.5700534,5.04e-05,-5.04e-05,0.567,0.007,-0.009,5.78491,0.00262,-0.00262,347520,102,-102,49.36,4.85,-4.39,554,NA,NA,22.31,7.95,-5.69,5079,151,-136,4.579,0.05,-0.05,0.732,0.072,-0.065
6207053,FALSE POSITIVE,292.5015,41.549061,0,1,1,0,0.604755462,9.89e-07,-9.89e-07,131.84831,0.00136,-0.00136,0.039,0.39,-0.039,1.3741,0.0506,-0.0506,334.5,10.4,-10.4,1.29,0.12,-0.09,1598,NA,NA,1534.24,539.51,-351.88,4842,144,-144,4.616,0.024,-0.06,0.726,0.07,-0.049
6664842,CANDIDATE,281.5202,42.169472,0,0,0,0,5.21395046,9.936e-05,-9.936e-05,135.7252,0.0166,-0.0166,0.195,0.252,-0.195,3.188,0.463,-0.463,78.5,11.4,-11.4,1.24,0.19,-0.27,1201,NA,NA,492.29,207.81,-205.99,5529,82,-71,4.123,0.217,-0.108,1.412,0.223,-0.307
6766748,FALSE POSITIVE,288.36362,42.24807,0,1,0,0,7.002865192,1.37e-07,-1.37e-07,136.013297,1.61e-05,-1.61e-05,0.358,0.003,0,5.90232,0.00127,-0.00127,349700,31.8,-31.8,75.09,27.48,-7.35,1197,NA,NA,486.09,513.04,-147.88,6818,167,-262,4.357,0.056,-0.224,1.216,0.445,-0.119
6878408,CANDIDATE,295.93283,42.39669,0,0,0,0,455.62395,0.02622,-0.02622,581.8806,0.0239,-0.0239,0.335,0.126,-0.335,13.07,0.794,-0.794,1112.1,92.7,-92.7,3,0.87,-0.3,228,NA,NA,0.64,0.56,-0.19,5883,165,-206,4.53,0.048,-0.204,0.892,0.26,-0.087
4651399,FALSE POSITIVE,290.70056,39.799679,1,0,0,0,508.807642,0.005272,-0.005272,368.34861,0.00643,-0.00643,0.016,0.444,-0.016,4.495,0.242,-0.242,2127,162,-162,39.59,10.03,-1.11,595,NA,NA,29.54,21.74,-4.11,4893,124,-112,2.454,0.033,-0.03,8.811,2.232,-0.248
4742188,CANDIDATE,290.38721,39.829941,0,0,0,0,413.51856,0.01904,-0.01904,374.3587,0.0287,-0.0287,0.019,0.451,-0.019,10.395,1,-1,391.1,59.3,-59.3,1.96,0.61,-0.22,254,NA,NA,0.98,0.92,-0.3,6031,180,-198,4.45,0.07,-0.21,0.992,0.311,-0.111
4742452,CANDIDATE,290.46088,39.837212,0,0,0,0,5.4398033,0.0001046,-0.0001046,135.1594,0.0169,-0.0169,0.136,0.319,-0.136,3.256,0.371,-0.371,85.5,12.3,-12.3,1,0.32,-0.12,1112,NA,NA,361.47,354.86,-122.83,6108,190,-253,4.43,0.054,-0.216,1.08,0.35,-0.125
5009688,FALSE POSITIVE,291.38626,40.18026,1,0,0,0,1.381257093,6.105e-06,-6.105e-06,131.84079,0.00371,-0.00371,0.351,0.103,-0.351,1.125,0.134,-0.134,92.3,10.8,-10.8,1.1,0.33,-0.15,1728,NA,NA,2110.47,1898.11,-725.87,5861,162,-203,4.385,0.084,-0.21,1.131,0.345,-0.148
5024429,FALSE POSITIVE,295.31754,40.190639,0,0,1,1,1.52593737,2.056e-05,-2.056e-05,132.6849,0.0113,-0.0113,0.681,0.259,-0.467,1.958,0.256,-0.256,159.1,20.4,-20.4,1.39,0.41,-0.17,1697,NA,NA,1963.41,1736.69,-695.61,6184,193,-257,4.448,0.062,-0.2,1.038,0.302,-0.13
7747835,FALSE POSITIVE,290.02124,43.402161,1,0,1,1,373.74691,0.02036,-0.02036,259.9281,0.0359,-0.0359,0.834,0.117,-0.586,28.37,1.1,-1.1,622.3,43.6,-43.6,2.65,0.9,-0.28,260,NA,NA,1.08,1.09,-0.34,6131,182,-219,4.497,0.056,-0.224,0.945,0.321,-0.1
9851983,FALSE POSITIVE,299.0531,46.620392,1,0,0,0,1.456383399,5.12e-06,-5.12e-06,132.71661,0.00289,-0.00289,1.169,0.09,-0.108,11.838,0.417,-0.417,212.2,3.2,-3.2,52.87,13.71,-31.99,2721,NA,NA,12950.97,10638.45,-11175.13,6184,218,-196,3.665,0.74,-0.131,2.646,0.686,-1.601
9521317,CANDIDATE,289.67508,46.131882,0,0,0,0,188.881049,0.001156,-0.001156,280.06822,0.00328,-0.00328,0.504,0.452,-0.299,1.49,0.124,-0.124,325.8,30.6,-30.6,1.86,0.41,-0.19,330,NA,NA,2.79,1.83,-0.82,6077,163,-199,4.471,0.052,-0.157,0.999,0.22,-0.102
9651155,FALSE POSITIVE,292.64063,46.388039,0,1,0,0,1.07383154,1.625e-05,-1.625e-05,132.0326,0.0212,-0.0212,1.198,0.112,-0.081,4.846,0.117,-0.117,31355,313,-313,137.54,14.96,-59.85,3791,NA,NA,48979.38,18214.48,-35798.34,8059,224,-336,3.789,0.399,-0.07,2.859,0.311,-1.244
10415227,FALSE POSITIVE,295.85266,47.503578,0,0,1,0,2.9322509,3.967e-05,-3.967e-05,133.7648,0.01,-0.01,0.457,0.016,-0.457,2.931,0.355,-0.355,181.2,16.8,-16.8,1.33,0.39,-0.13,1312,NA,NA,700.81,626.94,-212.84,6106,189,-232,4.487,0.048,-0.192,0.966,0.285,-0.095
9842937,FALSE POSITIVE,296.44901,46.623589,0,0,1,1,4.98845099,4.722e-05,-4.722e-05,133.74684,0.00883,-0.00883,0.041,0.435,-0.041,7.453,0.327,-0.327,193.9,9.7,-9.7,1.33,0.36,-0.2,1055,NA,NA,292.71,241.93,-104.25,5695,169,-169,4.411,0.124,-0.186,0.961,0.264,-0.142
10468885,CONFIRMED,291.27899,47.687649,0,0,0,0,0.664074145,1.528e-06,-1.528e-06,133.40285,0.00172,-0.00172,0.525,0.38,-0.317,1.0925,0.0599,-0.0599,212.6,12,-12,1.19,0.16,-0.09,1703,NA,NA,1998.48,894.59,-478.26,5178,155,-139,4.585,0.024,-0.102,0.797,0.107,-0.063
8120608,CONFIRMED,298.65271,43.955021,0,0,0,0,22.40777833,7.391e-05,-7.391e-05,153.79858,0.00259,-0.00259,0.147,0.291,-0.147,3.2881,0.0756,-0.0756,661.3,20.8,-20.8,1.15,0.1,-0.14,319,NA,NA,2.44,0.7,-0.71,3751,75,-84,4.8,0.065,-0.035,0.443,0.04,-0.053
10527135,FALSE POSITIVE,288.41684,47.731091,0,1,0,0,0.328686504,4.62e-07,-4.62e-07,132.77146,0.00126,-0.00126,0.233,0.214,-0.233,0.8592,0.0529,-0.0529,171.9,8.8,-8.8,1.11,0.24,-0.1,2324,NA,NA,6891.11,4649.57,-1838.14,5430,177,-160,4.535,0.048,-0.143,0.847,0.181,-0.077
10471243,FALSE POSITIVE,292.22083,47.635689,1,0,1,1,0.93376131,1.429e-05,-1.429e-05,132.4342,0.0156,-0.0156,0.312,0.167,-0.312,3.747,0.452,-0.452,55.6,6.7,-6.7,0.61,0.14,-0.05,1682,NA,NA,1891.81,1305.24,-449.54,5665,152,-152,4.568,0.04,-0.16,0.82,0.191,-0.064
10471296,FALSE POSITIVE,292.24588,47.63343,1,0,1,1,0.93377253,1.207e-05,-1.207e-05,132.429,0.0116,-0.0116,0.004,0.455,-0.004,2.544,0.335,-0.335,30,4.2,-4.2,0.43,0.09,-0.04,1644,NA,NA,1734.32,1032.96,-452.78,5595,152,-152,4.581,0.036,-0.135,0.796,0.157,-0.073
10535886,FALSE POSITIVE,292.17847,47.750751,0,0,0,1,0.93376021,1.333e-05,-1.333e-05,132.4413,0.0112,-0.0112,0.297,0.176,-0.297,3.182,0.36,-0.36,56.5,7.3,-7.3,0.4,0.02,-0.02,1019,NA,NA,253.97,32.47,-34.58,3885,50,-46,4.71,0.028,-0.016,0.54,0.019,-0.026
10535897,FALSE POSITIVE,292.18378,47.722832,0,0,0,1,0.93372008,1.262e-05,-1.262e-05,131.544,0.0118,-0.0118,0.413,0.053,-0.413,2.591,0.394,-0.394,17,2.8,-2.8,0.41,0.13,-0.04,1990,NA,NA,3704.01,3308.99,-1133.17,6221,169,-206,4.452,0.067,-0.216,0.983,0.299,-0.107
10535926,FALSE POSITIVE,292.19623,47.76659,1,0,1,1,0.93373591,1.344e-05,-1.344e-05,132.46,0.0131,-0.0131,0.21,0.269,-0.21,4.517,0.363,-0.363,35.1,4.3,-4.3,0.57,0.17,-0.07,1904,NA,NA,3116.05,2800.26,-1016.28,6028,163,-199,4.47,0.067,-0.202,0.95,0.291,-0.116
10535991,FALSE POSITIVE,292.2276,47.746262,0,0,1,1,0.93374911,1.745e-05,-1.745e-05,132.4534,0.0179,-0.0179,0.505,0.005,-0.471,3.504,0.432,-0.432,57.8,8.7,-8.7,0.66,0.19,-0.06,1793,NA,NA,2442.7,1992.85,-660.15,5978,161,-179,4.554,0.036,-0.192,0.846,0.235,-0.078
6600492,FALSE POSITIVE,290.08203,42.071129,1,0,0,0,312.61007,0.01167,-0.01167,325.3776,0.0275,-0.0275,0.601,0.003,-0.5,14.85,1.1,-1.1,438.7,42.1,-42.1,2.01,0.48,-0.19,258,NA,NA,1.05,0.71,-0.29,5818,140,-175,4.523,0.042,-0.168,0.925,0.217,-0.087
6685403,FALSE POSITIVE,289.96942,42.138859,1,0,0,0,429.60143,0.01792,-0.01792,269.5261,0.0371,-0.0371,0.025,0.436,-0.025,18.11,1,-1,1001.4,87.9,-87.9,2.74,0.69,-0.3,223,NA,NA,0.58,0.45,-0.17,5587,166,-166,4.502,0.069,-0.173,0.877,0.222,-0.095
6846544,FALSE POSITIVE,286.08136,42.30574,1,0,0,0,499.88159,0.03124,-0.03124,319.3109,0.0521,-0.0521,0.671,0.268,-0.45,13.39,4.8,-4.8,184.4,21.3,-21.3,2.61,0.59,-0.73,338,NA,NA,3.07,2.01,-1.63,6486,155,-175,3.992,0.247,-0.133,1.812,0.411,-0.503
6848529,FALSE POSITIVE,286.91888,42.306129,1,0,0,0,197.37704,0.01217,-0.01217,306.7686,0.0297,-0.0297,1.277,6.964,-0.201,18.71,1.5,-1.5,226.2,17.8,-17.8,84.37,23.58,-28.8,815,NA,NA,104.45,83.71,-66.79,10974,266,-495,4.041,0.258,-0.172,2.677,0.748,-0.914
7020168,FALSE POSITIVE,287.24051,42.573139,1,0,0,0,203.8406,0.01782,-0.01782,250.6264,0.0557,-0.0557,0.04,0.415,-0.04,9.33,1.7,-1.7,227.4,37.1,-37.1,2.41,0.93,-1.13,385,NA,NA,5.21,6.17,-3.89,5548,183,-133,3.97,0.532,-0.228,1.616,0.623,-0.761
12012872,FALSE POSITIVE,291.48068,50.47366,0,0,1,0,14.395425,0.0005978,-0.0005978,140.977,0.0369,-0.0369,0.398,0.052,-0.398,5.12,1.1,-1.1,115.4,14.5,-14.5,0.85,0.21,-0.07,672,NA,NA,48.08,35.38,-11.85,5715,154,-154,4.586,0.042,-0.168,0.782,0.195,-0.065
12069319,FALSE POSITIVE,295.39795,50.539268,1,0,0,0,231.157554,0.004933,-0.004933,346.94896,0.00903,-0.00903,0.749,0.204,-0.5,8.489,0.387,-0.387,845.6,55.2,-55.2,37.37,0.76,-13.55,789,NA,NA,91.65,13.52,-63.12,5386,133,-347,2.78,0.03,-0.03,11.839,0.239,-4.293
12121118,FALSE POSITIVE,296.65671,50.68721,1,0,0,0,495.06538,0.03719,-0.03719,245.567,0.061,-0.061,0.341,0.123,-0.341,21.09,2.6,-2.6,417,37.1,-37.1,2,0.62,-0.21,236,NA,NA,0.74,0.68,-0.22,6075,180,-198,4.486,0.05,-0.2,0.969,0.3,-0.1
12252732,FALSE POSITIVE,288.19321,50.921619,1,0,0,0,595.78152,0.03389,-0.03389,363.7685,0.0325,-0.0325,0.164,0.283,-0.164,15.97,1.2,-1.2,84.9,9.5,-9.5,1.18,0.24,-0.34,245,NA,NA,0.85,0.53,-0.46,5618,154,-126,4.155,0.286,-0.132,1.288,0.271,-0.372
12554051,FALSE POSITIVE,288.81714,51.592911,1,0,0,0,365.709623,0.009703,-0.009703,183.4903,0.0254,-0.0254,0.338,0.127,-0.338,13.553,0.774,-0.774,1033.4,81.1,-81.1,26.93,4.27,-2.3,604,NA,NA,31.42,14.69,-7.68,4787,108,-120,2.629,0.03,-0.033,8.522,1.352,-0.728
6949550,FALSE POSITIVE,292.11746,42.45628,0,1,0,0,7.841066931,3.67e-07,-3.67e-07,136.5883392,3.86e-05,-3.86e-05,0.579,0.003,-0.005,5.47901,0.00135,-0.00135,342090,56.8,-56.8,56.33,15.96,-5.3,876,NA,NA,139.18,115.82,-38.05,5973,161,-179,4.562,0.037,-0.2,0.829,0.235,-0.078
7097571,FALSE POSITIVE,284.31378,42.600914,0,1,0,0,2.213964145,4.51e-07,-4.51e-07,132.565776,0.000166,-0.000166,0.634,0.003,-0.002,6.7598,0.0125,-0.0125,123360,220,-220,57.06,14.85,-22.28,1891,NA,NA,3030.64,2496.24,-2040.23,6256,220,-198,4.037,0.428,-0.171,1.514,0.394,-0.591
7281217,FALSE POSITIVE,291.52869,42.86697,1,0,0,1,0.566810701,3.091e-06,-3.091e-06,131.80761,0.00492,-0.00492,0.982,0.014,-0.011,6.19,0.308,-0.308,200,11.2,-11.2,1.49,0.3,-0.12,1921,NA,NA,3220.92,1980.29,-832.78,5593,167,-167,4.584,0.051,-0.119,0.752,0.149,-0.064
7365447,FALSE POSITIVE,292.62149,42.92197,0,1,0,0,2.525386934,2.017e-06,-2.017e-06,133.913493,0.00099,-0.00099,0.934,0.062,-0.045,3.71613,0.00391,-0.00391,124880,101,-101,67.24,21.65,-9.27,1701,NA,NA,1982.55,1888.8,-742.39,6826,192,-288,4.337,0.084,-0.21,1.233,0.397,-0.17
8016214,FALSE POSITIVE,286.6958,43.86742,0,1,0,0,1.587485742,3.56e-07,-3.56e-07,132.138538,0.000186,-0.000186,0.259,0.011,-0.005,7.7489,0.0142,-0.0142,246570,343,-343,41.52,9.36,-3.34,1460,NA,NA,1070.86,717.43,-258.99,5863,158,-158,4.566,0.04,-0.16,0.821,0.185,-0.066
5201593,FALSE POSITIVE,295.66525,40.363739,1,0,1,1,0.50727675,1.569e-06,-1.569e-06,131.77681,0.00256,-0.00256,0.429,0.206,-0.429,2.32,0.547,-0.547,214.7,11.6,-11.6,1.7,0.2,-0.08,2449,NA,NA,8524.12,2693,-1180.92,5970,77,-83,4.399,0.03,-0.09,1.143,0.135,-0.052
5301093,FALSE POSITIVE,298.12234,40.462349,1,0,0,0,488.67353,0.05879,-0.05879,519.7805,0.0674,-0.0674,0.432,0.027,-0.432,12.35,2.5,-2.5,691,101,-101,2.03,0.32,-0.14,188,NA,NA,0.3,0.16,-0.08,5218,184,-166,4.596,0.026,-0.104,0.772,0.122,-0.056
5305399,FALSE POSITIVE,298.93066,40.419102,1,0,1,1,322.48381,0.0126,-0.0126,189.1585,0.0224,-0.0224,0.938,0.023,-0.608,22.99,1.7,-1.7,1023.4,44.2,-44.2,3.5,1.07,-0.36,259,NA,NA,1.06,0.96,-0.3,5968,161,-179,4.534,0.039,-0.221,0.881,0.271,-0.09
5389632,FALSE POSITIVE,298.48325,40.585949,0,0,1,0,0.474811162,1.847e-06,-1.847e-06,132.20477,0.00336,-0.00336,0.44,0.031,-0.44,1.169,0.102,-0.102,205.2,15.5,-15.5,1.28,0.39,-0.12,2206,NA,NA,5603.32,5100.27,-1612.42,5799,184,-204,4.539,0.046,-0.196,0.878,0.262,-0.082
5709103,FALSE POSITIVE,292.93295,40.986401,0,1,1,0,0.664727127,6.678e-06,-6.678e-06,131.63516,0.00806,-0.00806,0.382,0.116,-0.382,1.561,0.397,-0.397,16.2,3.3,-3.3,0.46,0.07,-0.05,2343,NA,NA,7149.67,3165.89,-1852.86,6143,83,-92,4.344,0.11,-0.121,1.116,0.189,-0.126
9899216,FALSE POSITIVE,295.16165,46.750637,0,0,0,1,1.33259003,3.593e-05,-3.593e-05,132.0133,0.0277,-0.0277,0.454,0.054,-0.421,3.962,0.968,-0.968,11.9,2.3,-2.3,0.69,0.18,-0.11,2909,NA,NA,16962.04,13420.56,-6854.57,8133,227,-357,4.146,0.081,-0.175,1.935,0.516,-0.301
9959765,FALSE POSITIVE,295.30353,46.80574,0,0,1,1,1.33250451,2.832e-05,-2.832e-05,132.1018,0.0217,-0.0217,0.295,0.184,-0.295,4.143,0.499,-0.499,27.4,3.2,-3.2,0.62,0.18,-0.08,1993,NA,NA,3726.12,3251.57,-1252.18,6600,165,-214,4.364,0.084,-0.196,1.157,0.35,-0.15
10155286,FALSE POSITIVE,296.76288,47.145142,1,0,0,0,333.486169,0.004235,-0.004235,153.61501,0.00507,-0.00507,0.214,0.255,-0.214,3.199,0.229,-0.229,639.1,52.7,-52.7,19.3,0.55,-4.68,557,NA,NA,22.68,2.07,-10.95,4989,39,-128,2.992,0.03,-0.027,7.824,0.223,-1.896
10266860,FALSE POSITIVE,288.78162,47.39735,0,0,0,1,2.17813954,2.491e-05,-2.491e-05,132.02972,0.00835,-0.00835,0.054,0.404,-0.054,2.063,0.273,-0.273,28.6,3.7,-3.7,1,0.23,-0.26,2073,NA,NA,4372.75,2997.89,-2205.8,6511,175,-175,4.003,0.234,-0.126,1.851,0.428,-0.475
10321927,FALSE POSITIVE,283.17575,47.401718,1,0,0,0,321.02094,0.021,-0.021,179.7137,0.0775,-0.0775,0.295,0.159,-0.295,7.51,2.3,-2.3,592.9,81.5,-81.5,1.96,0.33,-0.25,232,NA,NA,0.69,0.39,-0.23,5334,185,-185,4.492,0.112,-0.15,0.81,0.138,-0.101
9839062,FALSE POSITIVE,295.06592,46.686432,1,0,0,0,424.623345,0.002303,-0.002303,218.25955,0.00474,-0.00474,0.819,0.027,-0.043,9.666,0.273,-0.273,5132.1,98.2,-98.2,8.13,2.68,-0.88,265,NA,NA,1.17,1.12,-0.38,6339,176,-242,4.454,0.056,-0.224,1.017,0.334,-0.111
10263598,FALSE POSITIVE,287.09363,47.3713,1,0,0,0,145.750554,0.00357,-0.00357,199.6247,0.0241,-0.0241,0.017,0.433,-0.017,13.999,0.76,-0.76,385.6,26.2,-26.2,15.34,0.88,-4.69,748,NA,NA,74.07,12.64,-43.9,5096,59,-209,3.007,0.03,-0.03,8.038,0.461,-2.46
5097470,FALSE POSITIVE,291.25308,40.216671,0,1,1,1,1.28805834,7.457e-06,-7.457e-06,131.9914,0.00478,-0.00478,0.214,0.26,-0.214,3.419,0.171,-0.171,92.6,3.8,-3.8,1.08,0.17,-0.14,1736,NA,NA,2142.23,875.49,-596.68,5631,76,-76,4.33,0.115,-0.115,1.132,0.176,-0.144
9943435,FALSE POSITIVE,288.03152,46.827549,0,1,1,0,0.777663575,1.541e-06,-1.541e-06,131.52537,0.00159,-0.00159,0.204,0.248,-0.204,1.1741,0.0518,-0.0518,134.3,5.8,-5.8,0.95,0.24,-0.09,1816,NA,NA,2553.18,1961.51,-646.43,5769,155,-155,4.57,0.033,-0.187,0.812,0.212,-0.071
5775129,CANDIDATE,286.25443,41.02187,0,0,0,0,3.84822189,1.659e-05,-1.659e-05,131.9185,0.00351,-0.00351,0.368,0.102,-0.368,2.013,0.107,-0.107,203.9,13.8,-13.8,1.72,0.28,-0.21,1283,NA,NA,641.53,273.17,-176.3,5927,71,-83,4.323,0.105,-0.116,1.193,0.198,-0.148
9963524,CONFIRMED,296.65475,46.83527,0,0,0,0,2.79590004,1.411e-05,-1.411e-05,132.72971,0.00375,-0.00375,0.638,0.019,-0.497,2.056,0.123,-0.123,383.7,27.1,-27.1,1.66,0.12,-0.09,1090,NA,NA,333.31,82.94,-58.4,5244,105,-105,4.538,0.045,-0.055,0.81,0.06,-0.044
2985587,CANDIDATE,290.48007,38.136688,0,0,0,0,3.375716723,9.059e-06,-9.059e-06,134.21319,0.00223,-0.00223,0.982,0.044,-0.703,1.5436,0.0933,-0.0933,175.7,10.5,-10.5,2.34,0.72,-0.41,1472,NA,NA,1111.66,993.91,-454.54,6310,170,-208,4.273,0.136,-0.204,1.282,0.391,-0.228
10614845,FALSE POSITIVE,297.1684,47.821129,1,0,0,0,0.573762943,6.951e-06,-6.951e-06,131.80193,0.00801,-0.00801,0.13,0.347,-0.13,2.196,0.387,-0.387,48.3,7.8,-7.8,0.39,0.03,-0.02,1538,NA,NA,1331.17,398.19,-320.43,4891,161,-161,4.683,0.052,-0.032,0.571,0.039,-0.039
10616829,FALSE POSITIVE,297.74243,47.891682,0,1,0,0,1.072934147,1.45e-07,-1.45e-07,132.293066,0.000109,-0.000109,1.009,0.016,-0.019,4.50475,0.00753,-0.00753,96883,123,-123,81.42,28.12,-14.06,2523,NA,NA,9590.04,10099.03,-4200.19,7031,225,-338,4.222,0.105,-0.21,1.523,0.526,-0.263
10686909,FALSE POSITIVE,299.06802,47.920029,0,0,1,1,2.61854596,6.24e-05,-6.24e-05,133.9991,0.0216,-0.0216,0.033,0.432,-0.033,4.866,0.718,-0.718,19.7,3.1,-3.1,1.18,0.21,-0.51,2008,NA,NA,3846.53,2226.39,-2719.71,5657,172,-154,3.721,0.322,-0.115,2.682,0.492,-1.148
10730250,FALSE POSITIVE,291.47424,48.026958,0,0,1,0,13.667809025,NA,NA,134.6559996,NA,NA,0.212,NA,NA,2.7993,NA,NA,127.7,NA,NA,0.91,0.23,-0.08,705,NA,NA,58.32,43,-14.91,5796,155,-155,4.556,0.044,-0.176,0.807,0.202,-0.072
10790401,CANDIDATE,289.0275,48.13792,0,0,0,0,254.336707,0.007809,-0.007809,200.5875,0.0161,-0.0161,0.728,0.209,-0.532,8.585,0.69,-0.69,398.4,41.1,-41.1,13.97,0.41,-3.88,586,NA,NA,27.88,3.42,-15.24,5193,76,-178,3.117,0.033,-0.027,6.502,0.19,-1.807
10801951,FALSE POSITIVE,293.76025,48.145248,1,0,0,1,1.105123883,7.182e-06,-7.182e-06,132.51976,0.0071,-0.0071,0.685,0.253,-0.444,3.001,0.161,-0.161,66.7,3.8,-3.8,0.83,0.26,-0.08,1755,NA,NA,2235.64,2028.03,-662.33,5883,158,-193,4.476,0.067,-0.202,0.959,0.297,-0.099
7053328,FALSE POSITIVE,297.0069,42.597229,1,0,0,0,455.77076435,NA,NA,338.7923743,NA,NA,0.802,NA,NA,5.1149,NA,NA,341.1,NA,NA,5.34,0.96,-1.78,419,NA,NA,7.28,4.02,-4.48,6785,190,-238,3.788,0.285,-0.095,2.623,0.471,-0.875
7106437,FALSE POSITIVE,288.08237,42.636909,1,0,0,0,212.760495,0.004225,-0.004225,254.4527,0.0123,-0.0123,0.036,0.427,-0.036,3.703,0.436,-0.436,195.8,25.4,-25.4,2.8,0.64,-0.63,485,NA,NA,13.13,8.95,-6.32,7021,197,-246,4.031,0.171,-0.14,1.976,0.448,-0.448
7117050,FALSE POSITIVE,291.55719,42.694649,1,0,0,0,73.836858,0.002898,-0.002898,174.0088,0.0217,-0.0217,0.8,0.074,-0.542,19.722,0.838,-0.838,231.2,20.7,-20.7,25.09,1.17,-6.64,1143,NA,NA,403.37,60.07,-212.02,4769,57,-154,2.583,0.033,-0.027,14.706,0.687,-3.89
